Áreas,Comarcas,Defensorias,Datas de Cadastro,Processos,Ações,Defensores
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-01-08 12:51:27.853308-03:00,0800636-40.2026.8.14.0006,GUARDA DE INFÂNCIA E JUVENTUDE (1420),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-01-12 11:28:20.164993-03:00,0801037-39.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-01-12 12:49:58.957630-03:00,0800626-93.2026.8.14.0006,DIVÓRCIO CONSENSUAL (12372),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-01-13 09:12:45.969606-03:00,0801920-83.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-01-13 11:20:59.039171-03:00,0800618-19.2026.8.14.0006,DIVÓRCIO CONSENSUAL (12372),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-01-13 12:44:30.650061-03:00,0800637-25.2026.8.14.0006,GUARDA DE INFÂNCIA E JUVENTUDE (1420),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-01-13 12:55:48.998791-03:00,0800635-55.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-01-13 16:26:16.850534-03:00,0800042-93.2026.8.14.0501,GUARDA DE INFÂNCIA E JUVENTUDE (1420),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-01-14 09:45:20.716677-03:00,0801046-98.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-01-14 09:49:47.800390-03:00,0801395-04.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-01-14 10:37:56.647139-03:00,0800834-77.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-01-14 12:54:46.372673-03:00,0800829-55.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-01-15 11:39:09.522091-03:00,0801390-79.2026.8.14.0006,GUARDA DE INFÂNCIA E JUVENTUDE (1420),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-01-15 11:55:33.583052-03:00,0801392-49.2026.8.14.0006,GUARDA DE INFÂNCIA E JUVENTUDE (1420),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-01-15 11:59:10.574217-03:00,0801026-10.2026.8.14.0006,GUARDA DE INFÂNCIA E JUVENTUDE (1420),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-01-19 09:11:00.918849-03:00,0801047-83.2026.8.14.0006,GUARDA DE INFÂNCIA E JUVENTUDE (1420),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-01-19 12:54:02.574291-03:00,0801070-29.2026.8.14.0006,GUARDA DE INFÂNCIA E JUVENTUDE (1420),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-01-20 12:33:38.853428-03:00,0801271-21.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-01-20 13:22:49.137453-03:00,0801921-68.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-01-20 13:29:23.152980-03:00,0801261-74.2026.8.14.0006,DIVÓRCIO CONSENSUAL (12372),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-01-21 11:55:11.150413-03:00,0801635-90.2026.8.14.0006,GUARDA DE INFÂNCIA E JUVENTUDE (1420),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-01-21 13:01:27.321582-03:00,0801639-30.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-01-21 13:54:43.501241-03:00,0801644-52.2026.8.14.0006,GUARDA DE INFÂNCIA E JUVENTUDE (1420),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-01-22 13:05:05.967717-03:00,0801636-75.2026.8.14.0006,GUARDA DE INFÂNCIA E JUVENTUDE (1420),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-01-23 10:22:03.874725-03:00,0801634-08.2026.8.14.0006,GUARDA DE INFÂNCIA E JUVENTUDE (1420),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-01-23 11:13:40.457175-03:00,0801645-37.2026.8.14.0006,GUARDA DE INFÂNCIA E JUVENTUDE (1420),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-01-23 12:20:37.918256-03:00,0801654-96.2026.8.14.0006,GUARDA DE INFÂNCIA E JUVENTUDE (1420),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-01-23 12:27:48.715674-03:00,0801650-59.2026.8.14.0006,GUARDA DE INFÂNCIA E JUVENTUDE (1420),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-01-26 10:29:12.892380-03:00,0801938-07.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-01-26 10:54:43.200792-03:00,0801641-97.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-01-27 11:32:59.079012-03:00,0802965-25.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-01-28 11:40:41.604301-03:00,0803193-97.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-01-28 12:11:24.389563-03:00,0803205-14.2026.8.14.0006,GUARDA DE INFÂNCIA E JUVENTUDE (1420),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-01-30 11:29:07.776629-03:00,0803220-80.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-01-30 13:05:16.345627-03:00,0803433-86.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-02-03 09:54:58.524102-03:00,0803731-78.2026.8.14.0006,GUARDA DE INFÂNCIA E JUVENTUDE (1420),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-02-03 13:41:12.941378-03:00,0803437-26.2026.8.14.0006,GUARDA DE INFÂNCIA E JUVENTUDE (1420),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-02-04 13:53:41.263275-03:00,0805435-29.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-02-06 12:13:58.527692-03:00,0802970-47.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-02-06 12:17:34.814173-03:00,0803447-70.2026.8.14.0006,GUARDA DE INFÂNCIA E JUVENTUDE (1420),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-02-06 13:00:47.855097-03:00,0803436-41.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-02-09 11:23:44.380945-03:00,0802984-31.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-02-13 11:29:35.861287-03:00,0800718-62.2026.8.14.0009,INTERDIÇÃO/CURATELA (58),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-02-13 13:22:50.928119-03:00,0805006-62.2026.8.14.0006,DIVÓRCIO CONSENSUAL (12372),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-02-24 12:04:36.423239-03:00,0805539-21.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-02-25 08:58:58.180272-03:00,0804999-70.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-02-25 09:00:24.234556-03:00,0805543-58.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-02-25 10:18:55.462775-03:00,0804912-17.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-02-25 11:56:48.069897-03:00,0804915-69.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-02-27 14:04:05.926525-03:00,0804913-02.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-02-28 11:11:57.401828-03:00,0804790-04.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-02-28 11:43:28.373012-03:00,0804791-86.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-02-28 12:31:43.549453-03:00,0804815-17.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-03-05 10:03:11.606438-03:00,0806073-62.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-03-05 11:11:38.366899-03:00,0805586-92.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-03-05 11:38:27.345380-03:00,0805916-89.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-03-05 12:19:37.568893-03:00,0805619-82.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-03-06 09:43:15.236714-03:00,0805588-62.2026.8.14.0006,RETIFICAÇÃO OU SUPRIMENTO OU RESTAURAÇÃO DE REGISTRO CIVIL (1682),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-03-06 10:26:28.812223-03:00,0807453-23.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-03-06 10:41:20.850487-03:00,0806994-21.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-03-06 13:54:51.869431-03:00,0806995-06.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-03-09 09:10:06.585198-03:00,0805549-65.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-03-10 10:21:31.449348-03:00,0809527-50.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-03-10 11:47:58.071043-03:00,0807004-65.2026.8.14.0006,SOBREPARTILHA (48),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-03-10 12:55:05.259922-03:00,0806141-12.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-03-10 13:09:14.672393-03:00,0807066-08.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-03-10 13:48:13.555039-03:00,0807002-95.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-03-11 09:52:33.163380-03:00,0807455-90.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-03-12 11:25:14.254127-03:00,0805755-79.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-03-17 12:31:18.423398-03:00,0807081-74.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-03-18 12:44:16.530288-03:00,0807086-96.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-03-18 13:30:58.947254-03:00,0806306-59.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-03-19 11:52:32.731409-03:00,0807458-45.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-03-20 09:34:22.357331-03:00,0807596-12.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-03-24 08:54:25.577778-03:00,0807598-79.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-03-24 09:00:41.193407-03:00,0807601-34.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-03-25 12:03:19.905447-03:00,0807824-84.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-03-25 12:45:25.801210-03:00,0807003-80.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-03-25 12:54:12.671705-03:00,0807605-71.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-03-25 13:29:12.953241-03:00,0809530-05.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-03-26 11:54:11.859053-03:00,0807767-66.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-03-30 09:02:08.324694-03:00,0807821-32.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-03-30 11:44:17.714395-03:00,0807842-08.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-03-30 12:28:59.697574-03:00,0807621-25.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-03-31 08:57:12.828715-03:00,0807847-30.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-03-31 12:27:15.841927-03:00,0808516-83.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-03-31 13:13:36.731520-03:00,0809533-57.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-03-31 13:20:52.895243-03:00,0808520-23.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-04-01 08:36:55.695843-03:00,0809589-90.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,NÚCLEO DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA DE GÊNERO - ANANINDEUA,2026-04-01 09:24:27.510420-03:00,0808013-62.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),MAYANA BARROS JORGE JOAO
